Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
11391272	-30	152	-52
11391600	-25	166	-61
11391928	-23	166	-54
11392256	-39	158	-51
11392584	-46	193	-63
11392912	-31	182	-46
11393240	-44	173	-31
11393568	-51	213	-44
11393896	-59	183	-36
11394224	-68	192	-40
11394552	-53	184	-37
11394880	-46	182	-38
11395208	-39	174	-50
11395536	-36	182	-44
11395864	-42	175	-41
11396192	-93	157	-35
11396520	-87	181	-39
11396848	-67	173	-35
11397176	-44	174	-26
11397504	-51	199	-31
11397832	-38	184	-26
11398160	-58	197	-33
11398488	-45	208	-12
11398816	-39	197	-25
11399144	-43	186	-21
11399472	-43	197	-20
11399800	-34	198	-15
11400128	-20	192	-24
11400456	11	165	-14
11400784	23	165	-33
11401112	29	181	-14
11401440	18	175	-26
11401768	54	172	-13
11402096	53	181	-18
11402424	39	174	-24
11402752	41	169	-19
11403080	12	170	-20
11403408	-1	179	-21
11403736	-27	165	-22
11404064	-22	162	-12
11404392	-46	153	-27
11404720	-36	143	-22
11405048	-36	157	-25
11405376	-24	146	-24
11405704	-30	155	-24
11406032	-36	146	-38
11406360	-11	167	-37
11406688	-25	160	-26
11407016	-27	157	-22
11407344	-34	159	-29
11407672	-27	163	-29
11408000	-35	162	-18
11408328	-44	168	-8
11408656	-29	164	-16
11408984	-29	177	-14
11409312	-13	155	-23
11409640	-41	176	-20
11409968	-26	155	-33
11410296	-4	129	-18
11410624	-44	162	-28
11410952	-25	140	-30
11411280	-16	113	-26
11411608	7	148	-31
11411936	-2	147	-41
11412264	3	128	-40
11412592	-20	134	-47
11412920	-61	130	-35
11413248	-50	138	-40
11413576	-69	139	-40
11413904	-75	152	-34
11414232	-62	168	-40
11414560	-67	99	-51
11414888	-81	134	-48
11415216	-100	162	-38
11415544	-114	120	-50
11415872	-117	128	-45
11416200	-83	147	-32
11416528	-69	140	-34
11416856	-60	143	-50
11417184	-63	99	-59
11417512	-49	127	-49
11417840	-40	166	-38
11418168	-44	107	-38
11418496	-59	116	-45
11418824	-45	120	-39
11419152	-49	124	-30
11419480	-57	102	-34
11419808	-49	119	-33
