Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
5630713	-146	151	-18
5631041	-128	142	-31
5631369	-101	144	-36
5631697	-121	139	-27
5632025	-103	160	-49
5632353	-92	147	-33
5632681	-81	156	-28
5633009	-55	154	-25
5633337	-30	142	-35
5633665	-27	137	-35
5633993	4	144	-29
5634321	14	157	-38
5634649	19	146	-25
5634977	19	160	-26
5635305	6	143	-24
5635633	8	135	-15
5635961	20	137	-39
5636289	17	135	-30
5636617	3	121	-39
5636945	-26	123	-43
5637273	-63	134	-39
5637601	-69	123	-30
5637929	-105	127	-31
5638257	-119	116	-31
5638585	-146	139	-23
5638913	-141	132	-28
5639241	-138	139	-41
5639569	-132	136	-38
5639897	-121	153	-40
5640225	-102	145	-60
5640553	-95	142	-45
5640881	-118	139	-46
5641209	-127	127	-44
5641537	-138	117	-34
5641865	-124	148	-53
5642193	-134	142	-37
5642521	-142	131	-51
5642849	-169	154	-52
5643177	-188	153	-46
5643505	-180	133	-42
5643833	-169	130	-39
5644161	-161	151	-36
5644489	-155	127	-47
5644817	-184	112	-49
5645145	-216	124	-42
5645473	-196	129	-39
5645801	-192	140	-29
5646129	-199	141	-30
5646457	-191	149	-23
5646785	-194	151	-42
5647113	-182	164	-16
5647441	-184	155	-34
5647769	-173	159	-47
5648097	-118	170	-51
5648425	-68	179	-56
5648753	-51	185	-70
5649081	-34	186	-87
5649409	-2	181	-67
5649737	2	185	-70
5650065	0	205	-65
5650393	0	229	-72
5650721	-9	223	-87
5651049	118	254	-125
5651377	219	244	-156
5651705	298	253	-157
5652033	259	238	-150
5652361	158	229	-141
5652689	67	227	-128
5653017	72	243	-122
5653345	114	273	-144
5653673	151	253	-151
5654001	181	242	-144
5654329	97	216	-134
5654657	-4	194	-111
5654985	-44	180	-89
5655313	-32	189	-84
5655641	-25	200	-76
5655969	-1	213	-78
5656297	-9	214	-74
5656625	2	215	-71
5656953	-29	226	-63
5657281	-37	215	-74
5657609	-30	195	-86
5657937	-42	206	-61
5658265	-55	194	-69
5658593	-64	194	-73
5658921	-74	183	-79
5659249	-99	177	-68
5659577	-113	185	-82
5659905	-119	171	-76
5660233	-117	164	-74
5660561	-111	166	-78
5660889	-116	160	-63
5661217	-126	173	-63
5661545	-115	175	-71
5661873	-76	174	-71
5662201	-51	168	-75
5662529	-57	185	-78
5662857	-59	159	-74
5663185	-74	166	-69
5663513	-99	150	-62
5663841	-111	165	-54
5664169	-119	143	-78
5664497	-168	135	-64
5664825	-178	142	-74
5665153	-105	138	-74
5665481	-53	161	-84
5665809	-11	165	-90
5666137	-18	159	-87
5666465	-121	133	-76
5666793	-201	108	-68
5667121	-282	106	-56
5667449	-341	89	-54
5667777	-410	86	-40
5668105	-448	94	-36
5668433	-478	96	-35
5668761	-471	81	-28
5669089	-482	88	-38
5669417	-549	86	-31
5669745	-539	75	-22
5670073	-563	74	-19
5670401	-630	87	0
5670729	-705	61	0
5671057	-819	63	28
5671385	-860	68	49
5671713	-865	67	54
5672041	-794	66	30
5672369	-650	81	25
5672697	-538	85	-4
5673025	-483	71	-10
5673353	-480	60	14
5673681	-483	45	40
5674009	-548	48	25
5674337	-516	59	29
5674665	-450	63	30
5674993	-377	79	27
5675321	-325	85	22
5675649	-271	83	18
5675977	-255	87	14
5676305	-239	81	19
5676633	-215	96	17
5676961	-192	92	9
5677289	-149	96	12
5677617	-104	108	6
5677945	-75	107	5
5678273	38	120	-12
5678601	121	134	-30
5678929	215	165	-46
5679257	233	148	-33
5679585	210	149	-28
5679913	150	149	-19
5680241	79	120	-13
5680569	17	133	-7
5680897	-10	146	7
5681225	19	132	-3
5681553	21	129	-13
5681881	11	138	-8
5682209	-59	132	18
5682537	-145	103	18
5682865	-156	105	23
5683193	-161	115	33
5683521	-125	103	14
5683849	-95	113	25
5684177	-90	99	25
5684505	-145	104	36
5684833	-212	93	44
5685161	-278	86	57
5685489	-262	88	54
5685817	-217	99	50
5686145	-161	122	39
5686473	-73	136	40
5686801	25	150	37
5687129	92	139	19
5687457	157	164	7
5687785	177	162	4
5688113	196	148	-12
5688441	213	140	-25
5688769	227	148	-22
5689097	246	148	-30
5689425	248	153	-32
5689753	235	130	-43
5690081	266	132	-55
5690409	308	134	-64
5690737	302	126	-69
5691065	286	125	-58
5691393	234	131	-46
5691721	225	112	-65
5692049	199	101	-64
5692377	205	125	-66
5692705	190	119	-67
5693033	184	113	-51
5693361	138	91	-61
5693689	95	97	-65
5694017	51	106	-61
5694345	44	121	-45
5694673	46	133	-69
5695001	84	170	-64
5695329	87	164	-71
5695657	99	172	-66
5695985	109	142	-56
5696313	121	129	-54
5696641	75	128	-41
5696969	33	127	-37
5697297	-19	141	-33
5697625	-40	154	-23
5697953	-26	146	-38
5698281	-1	151	-31
5698609	21	137	-36
5698937	18	126	-27
5699265	-12	111	-15
5699593	-16	107	-20
5699921	-22	102	-7
5700249	-9	120	-18
5700577	8	121	-24
5700905	11	123	-28
5701233	-7	107	-26
5701561	-23	131	-31
5701889	-17	134	-22
5702217	-14	148	-25
5702545	-10	154	-32
5702873	-5	139	-28
5703201	-39	144	-28
5703529	-59	136	-30
5703857	-92	143	-41
5704185	-99	127	-40
5704513	-81	117	-46
5704841	-51	126	-57
5705169	-24	133	-46
5705497	17	138	-50
5705825	26	140	-55
5706153	14	140	-49
5706481	-27	131	-49
5706809	-58	124	-34
5707137	-78	125	-40
5707465	-91	124	-35
5707793	-102	114	-46
5708121	-121	123	-25
5708449	-102	122	-35
5708777	-103	123	-45
5709105	-94	115	-53
5709433	-82	132	-45
5709761	-119	119	-39
5710089	-159	108	-40
5710417	-162	105	-21
5710745	-189	79	-20
5711073	-200	88	-21
5711401	-185	88	-19
5711729	-161	97	-19
5712057	-155	101	-37
5712385	-123	100	-39
5712713	-155	88	-26
5713041	-179	89	-20
5713369	-243	79	-3
5713697	-311	74	-10
5714025	-331	70	-13
5714353	-335	61	9
5714681	-308	82	-19
5715009	-297	94	-19
5715337	-211	104	-41
5715665	-142	108	-66
