Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12493331	339	346	-153
12493659	-33	323	-83
12493987	-412	250	-46
12494315	-699	223	-20
12494643	-895	220	-1
12494971	-981	236	-1
12495299	-953	251	-3
12495627	-809	244	10
12495955	-664	266	38
12496283	-495	244	43
12496611	-429	194	35
12496939	-363	213	64
12497267	-321	330	71
12497595	-376	366	107
12497923	-498	216	172
12498251	-663	114	151
12498579	-861	108	145
12498907	-1074	102	145
12499235	-1319	25	222
12499563	-1542	28	256
12499891	-1701	75	234
12500219	-1664	121	173
12500547	-1300	283	42
12500875	-811	435	-90
12501203	-343	576	-229
12501531	47	460	-292
12501859	192	313	-382
12502187	166	207	-391
12502515	68	21	-344
12502843	-302	-123	-308
12503171	-636	-113	-369
12503499	-833	-190	-303
12503827	-751	-185	-233
12504155	-509	-85	-188
12504483	-410	-209	-98
12504811	-174	-259	28
12505139	-160	-146	106
12505467	-381	-180	155
12505795	-637	-319	189
12506123	-1020	-457	297
12506451	-1152	-438	451
12506779	-1080	-489	446
12507107	-1141	-448	353
12507435	-1043	-388	299
12507763	-861	-285	219
12508091	-777	-201	160
12508419	-650	-132	123
12508747	-611	72	-3
12509075	-604	147	-67
12509403	-570	211	-159
12509731	-593	277	-245
12510059	-785	223	-271
12510387	-1109	113	-295
12510715	-1346	124	-317
12511043	-1518	120	-315
12511371	-1596	132	-330
12511699	-1526	83	-327
12512027	-1384	82	-372
12512355	-1258	213	-397
12512683	-1134	157	-395
12513011	-875	54	-362
12513339	-672	63	-348
12513667	-589	20	-275
12513995	-630	-52	-217
12514323	-615	-166	-175
12514651	-481	-208	-105
12514979	-293	-182	-146
12515307	-84	-109	-151
12515635	157	-346	-59
12515963	351	-495	52
12516291	368	-484	-4
12516619	373	-605	-55
12516947	438	-805	29
12517275	590	-699	123
12517603	625	-752	111
12517931	590	-748	-68
12518259	655	-641	-242
12518587	689	-594	-351
12518915	598	-809	-374
12519243	576	-789	-380
12519571	420	-821	-485
12519899	196	-827	-673
12520227	266	-649	-846
12520555	406	-397	-1022
12520883	327	-381	-1119
12521211	245	-486	-1258
12521539	330	-383	-1500
12521867	502	-275	-1760
12522195	750	-91	-2028
12522523	540	-149	-2234
12522851	321	-285	-2392
12523179	203	-224	-2574
12523507	253	-465	-2665
12523835	656	-500	-2717
12524163	772	-408	-2719
12524491	961	-645	-2547
12524819	1575	-755	-2375
12525147	2179	-698	-2043
12525475	2533	-545	-1528
12525803	2747	-630	-994
12526131	2943	-598	-476
12526459	3229	-644	153
12526787	3963	-473	450
12527115	3619	-679	1006
12527443	4816	-1357	1617
12527771	4903	-1718	1918
12528099	5086	-2105	2087
12528427	4778	-2425	1982
12528755	3844	-2703	1993
12529083	2633	-2684	1741
12529411	1370	-2786	1284
12529739	152	-3208	1047
12530067	32	-2973	895
12530395	479	-1299	391
12530723	983	175	-694
12531051	2498	575	-1804
12531379	5187	743	-2697
12531707	8872	1514	-3104
12532035	11765	2845	-3210
12532363	13674	3434	-3322
12532691	13954	3507	-2776
12533019	13306	2785	-2635
12533347	10602	1162	-1939
12533675	7602	25	-1704
12534003	4812	-881	-1637
12534331	1975	-1419	-1686
12534659	-613	-1979	-1606
12534987	-2427	-2320	-1567
12535315	-2180	-28	-1553
12535643	-294	2236	-1735
12535971	1473	1961	-1355
12536299	2338	2364	63
12536627	1810	1691	893
12536955	1980	881	388
12537283	2103	1774	-124
