Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
255702	-187	195	-70
256030	-210	175	-75
256358	-197	184	-63
256686	-184	157	-41
257014	-169	155	-45
257342	-99	175	-32
257670	-139	169	-44
257998	-112	140	-44
258326	-126	185	-48
258654	-164	146	-45
258982	-130	182	-28
259310	-144	195	-39
259638	-110	149	-46
259966	-132	185	-51
260294	-98	194	-43
260622	-106	153	-61
260950	-135	187	-60
261278	-146	185	-61
261606	-142	177	-54
261934	-161	191	-67
262262	-164	182	-70
262590	-185	184	-65
262918	-176	184	-62
263246	-173	176	-55
263574	-166	184	-64
263902	-168	176	-53
264230	-154	168	-43
264558	-156	183	-54
264886	-138	162	-44
265214	-125	163	-45
265542	-92	154	-41
265870	-76	178	-38
266198	-52	181	-26
266526	-55	175	-31
266854	-69	183	-30
267182	-87	174	-20
267510	-96	167	-22
267838	-87	174	-17
268166	-73	167	2
268494	-48	174	10
268822	-82	191	-4
269150	-69	195	2
269478	-47	168	-9
269806	-45	148	-10
270134	-21	178	-5
270462	-20	168	-27
270790	-17	156	-23
271118	-35	161	-23
271446	-32	182	-14
271774	-63	182	-9
272102	-100	211	-22
272430	-133	218	-5
272758	-123	204	16
273086	-61	152	0
273414	7	105	-12
273742	96	72	-4
274070	143	65	-10
274398	120	100	-17
274726	55	128	0
275054	31	140	18
275382	11	122	25
275710	0	131	10
276038	-1	149	1
276366	54	163	-13
276694	55	152	-13
277022	26	157	-1
277350	18	149	-25
277678	-2	166	-26
278006	-14	180	-20
278334	-8	176	-25
278662	-31	183	-37
278990	-35	178	-55
279318	-28	178	-39
279646	-18	188	-57
279974	-27	180	-60
280302	-27	178	-60
280630	-34	202	-69
280958	-67	205	-64
281286	-73	211	-68
281614	-67	182	-63
281942	-70	174	-57
282270	-67	180	-86
282598	-31	167	-81
282926	-40	192	-78
283254	-50	175	-80
283582	-59	180	-70
283910	-92	190	-67
284238	-130	198	-71
284566	-176	194	-77
284894	-155	198	-66
285222	-156	195	-68
285550	-143	193	-69
285878	-144	190	-81
286206	-138	183	-89
286534	-161	183	-80
286862	-169	168	-80
287190	-168	160	-82
287518	-178	151	-87
287846	-193	163	-81
288174	-202	146	-72
288502	-201	147	-77
288830	-188	145	-61
289158	-164	152	-59
289486	-144	139	-55
289814	-128	153	-55
290142	-120	140	-47
290470	-120	136	-38
290798	-98	160	-22
291126	-121	167	-5
291454	-68	192	15
291782	-68	139	15
292110	-64	142	29
292438	-26	145	31
292766	-24	132	35
293094	0	135	52
293422	15	119	63
293750	20	78	68
294078	69	109	78
294406	45	159	90
294734	30	157	78
295062	77	116	94
295390	71	104	92
295718	120	86	84
296046	85	149	77
296374	46	112	71
296702	68	155	60
297030	33	150	38
297358	32	118	31
297686	26	136	8
298014	-14	165	-2
298342	-14	155	-11
298670	31	123	-17
298998	64	107	-15
