Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
4109698	4057	30	4271
4110026	7360	-1945	2265
4110354	8621	-2251	587
4110682	10297	-4370	3617
4111010	8286	1476	5949
4111338	585	-319	3771
4111666	-3930	1114	3526
4111994	-5740	1988	3571
4112322	-5892	2201	2799
4112650	-5626	1854	2179
4112978	-5331	1407	2036
4113306	-4901	1218	1913
4113634	-3548	915	1826
4113962	-2042	476	1611
4114290	-1091	464	1592
4114618	-1041	410	1395
4114946	-1566	440	1165
4115274	-2715	569	1060
4115602	-3653	541	1021
4115930	-4122	549	1044
4116258	-4058	364	1079
4116586	-3537	84	1039
4116914	-3061	-28	1032
4117242	-2994	-113	996
4117570	-3420	-157	997
4117898	-3863	-199	1029
4118226	-3899	-194	1042
4118554	-3720	-167	1083
4118882	-3502	-205	1105
4119210	-3265	-273	1167
4119538	-3113	-443	1228
4119866	-3022	-543	1229
4120194	-2724	-699	1244
4120522	-2460	-799	1199
4120850	-2299	-825	1168
4121178	-2344	-797	1113
4121506	-2388	-748	1099
4121834	-2584	-683	1124
4122162	-2704	-705	1126
4122490	-2671	-699	1160
4122818	-2582	-794	1194
4123146	-2482	-867	1199
4123474	-2440	-826	1229
4123802	-2482	-872	1302
4124130	-2773	-782	1279
4124458	-2948	-627	1277
4124786	-3146	-526	1305
4125114	-3285	-596	1238
4125442	-3222	-719	1229
4125770	-3063	-860	1191
4126098	-2708	-860	1163
4126426	-2443	-730	1146
4126754	-2205	-694	1141
4127082	-2039	-743	1121
4127410	-1812	-809	1081
4127738	-1366	-708	1070
4128066	-1024	-546	1129
4128394	-865	-509	1156
4128722	-842	-479	1236
4129050	-717	-563	1333
4129378	-492	-799	1403
4129706	-202	-939	1363
4130034	-74	-881	1311
4130362	97	-897	1274
4130690	111	-968	1241
4131018	22	-942	1109
4131346	-58	-827	1114
4131674	-434	-611	1052
4132002	-865	-566	908
4132330	-1097	-545	820
4132658	-1440	-581	680
4132986	-1455	-583	541
4133314	-1572	-249	440
4133642	-1747	200	327
4133970	-2122	795	292
4134298	-3148	1520	339
4134626	-4419	2179	502
4134954	-5609	2842	802
4135282	-6332	3144	1063
4135610	-7083	3546	1275
4135938	-7108	3611	1599
4136266	-6889	3686	1991
4136594	-6585	3695	2280
4136922	-6397	3615	2213
4137250	-6179	3450	2156
4137578	-5616	3165	2053
4137906	-5187	2819	1747
4138234	-4369	2594	1406
4138562	-3410	1964	937
4138890	-2688	1597	366
4139218	-2300	1266	-611
4139546	-2474	1269	-986
4139874	-2870	1543	-1306
4140202	-3938	2368	-1801
4140530	-3149	312	-2565
4140858	-2867	692	-3184
4141186	-2288	288	-3323
4141514	-1645	208	-2579
4141842	-1036	370	-1324
4142170	-889	369	-397
4142498	-932	124	-417
4142826	-1470	82	-642
4143154	-220	-299	-1289
4143482	117	-73	-1338
4143810	97	40	-948
4144138	-398	107	-815
4144466	-561	99	-553
4144794	-470	5	-264
4145122	-427	21	-300
4145450	-321	26	-358
4145778	-40	38	-346
4146106	231	99	-335
4146434	361	175	-361
4146762	392	112	-398
4147090	328	145	-381
4147418	208	174	-306
4147746	58	187	-290
4148074	-85	190	-301
4148402	-118	188	-291
4148730	-77	175	-288
4149058	-42	174	-289
4149386	75	147	-272
4149714	225	114	-241
4150042	215	159	-248
4150370	127	242	-250
4150698	12	280	-223
4151026	-34	308	-190
4151354	-31	316	-188
4151682	-40	327	-168
4152010	-56	354	-143
4152338	-54	374	-91
4152666	-58	324	-75
4152994	-7	321	-27
4153322	49	282	17
4153650	88	283	39
4153978	137	257	58
4154306	155	272	80
4154634	166	274	113
4154962	180	287	122
4155290	145	292	104
4155618	160	286	94
4155946	184	298	103
4156274	139	312	125
4156602	110	304	136
4156930	117	312	148
4157258	109	272	184
4157586	92	267	202
4157914	140	291	208
4158242	174	244	199
4158570	207	213	213
4158898	221	229	230
4159226	199	239	236
4159554	137	237	252
4159882	103	246	279
4160210	37	241	273
4160538	9	224	273
4160866	24	216	275
4161194	43	246	269
4161522	49	248	271
4161850	67	221	286
4162178	70	210	297
4162506	61	209	270
4162834	44	219	250
4163162	9	223	239
4163490	4	229	211
4163818	11	246	214
4164146	28	239	223
4164474	11	216	221
4164802	47	203	180
4165130	43	202	164
4165458	35	192	149
4165786	22	166	123
4166114	38	170	110
4166442	7	191	86
4166770	-31	187	67
4167098	-90	210	68
4167426	-126	213	62
4167754	-117	202	42
4168082	-130	185	3
4168410	-154	181	-16
4168738	-158	172	-23
4169066	-159	172	-41
4169394	-158	175	-38
4169722	-161	180	-56
4170050	-167	174	-33
4170378	-136	164	-45
4170706	-123	160	-67
4171034	-116	146	-57
4171362	-132	158	-67
4171690	-138	175	-63
4172018	-178	182	-36
4172346	-198	190	-46
4172674	-172	171	-56
4173002	-146	172	-79
4173330	-94	162	-77
4173658	-92	164	-73
4173986	-16	138	-70
4174314	37	129	-89
4174642	74	131	-92
4174970	83	151	-89
4175298	109	134	-98
4175626	111	125	-71
4175954	123	142	-45
4176282	92	132	4
4176610	45	147	41
4176938	24	146	60
4177266	23	152	76
4177594	16	143	93
4177922	13	139	92
4178250	12	133	79
4178578	29	128	81
4178906	56	135	77
4179234	58	140	78
4179562	67	146	71
4179890	96	138	61
4180218	144	115	44
