Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
3369319	-203	392	-79
3369647	-165	311	-86
3369975	-186	291	-82
3370303	-203	312	-76
3370631	-159	326	-85
3370959	-137	324	-107
3371287	-104	299	-103
3371615	-80	270	-98
3371943	-68	267	-90
3372271	-58	259	-93
3372599	-31	284	-89
3372927	-34	311	-117
3373255	-60	310	-117
3373583	-93	330	-119
3373911	-77	314	-136
3374239	-125	256	-139
3374567	-122	256	-133
3374895	-141	236	-121
3375223	-194	236	-107
3375551	-271	231	-117
3375879	-310	227	-153
3376207	-99	175	-208
3376535	58	94	-163
3376863	-30	270	-170
3377191	-252	229	-101
3377519	-354	126	-101
3377847	-157	321	-143
3378175	-131	216	-137
3378503	-204	196	-140
3378831	-174	316	-153
3379159	-142	301	-164
3379487	-108	246	-177
3379815	-112	220	-183
3380143	-136	256	-134
3380471	-189	284	-112
3380799	-210	257	-96
3381127	-200	256	-85
3381455	-205	256	-84
3381783	-223	279	-65
3382111	-192	298	-74
3382439	-155	290	-77
3382767	-162	272	-82
3383095	-164	261	-66
3383423	-157	236	-60
3383751	-142	176	-70
3384079	-145	145	-46
3384407	-170	110	-47
3384735	-231	113	-29
3385063	-250	105	-9
3385391	-231	69	-4
3385719	-169	90	-24
3386047	-311	71	-6
3386375	-435	106	15
3386703	-263	48	14
3387031	-218	181	5
3387359	-310	232	-4
3387687	-355	222	1
3388015	-327	252	12
3388343	-302	271	-6
3388671	-303	275	-8
3388999	-295	242	1
3389327	-283	220	-1
3389655	-323	202	-1
3389983	-354	148	-29
3390311	-295	175	-42
3390639	-291	237	-42
3390967	-248	288	-54
3391295	-178	302	-80
3391623	-144	347	-65
3391951	-123	390	-71
3392279	-147	384	-72
3392607	-186	387	-89
3392935	-145	384	-102
3393263	-123	346	-112
3393591	-115	328	-99
3393919	-71	315	-94
3394247	-58	300	-89
3394575	-78	273	-90
3394903	-82	266	-88
3395231	-90	275	-83
3395559	-71	255	-80
3395887	-64	271	-64
3396215	-73	275	-63
3396543	-88	235	-42
3396871	-96	220	-41
3397199	-82	231	-40
3397527	-120	203	-36
3397855	-152	191	-41
3398183	-159	192	-55
3398511	-146	216	-57
3398839	-168	186	-70
3399167	-185	160	-56
3399495	-210	178	-46
3399823	-229	171	-39
3400151	-288	173	-44
3400479	-256	214	-71
3400807	24	184	-101
3401135	156	171	-74
3401463	27	266	-79
3401791	-143	135	-23
3402119	-178	115	-32
3402447	10	184	-52
3402775	-21	99	-60
3403103	-9	157	-51
3403431	86	264	-62
3403759	98	290	-65
3404087	81	250	-82
3404415	50	161	-64
3404743	57	117	-61
3405071	17	68	-61
3405399	26	68	-60
3405727	69	90	-69
3406055	53	122	-58
3406383	31	124	-56
3406711	16	148	-63
3407039	5	164	-61
3407367	-20	163	-49
3407695	-3	171	-44
3408023	-1	161	-43
3408351	-12	152	-21
3408679	-31	152	-2
3409007	-26	163	-10
3409335	-22	183	-13
3409663	-76	166	8
3409991	-33	114	14
3410319	94	191	-8
3410647	-61	136	-2
3410975	-148	36	35
3411303	29	95	32
3411631	63	130	-3
3411959	-3	163	-5
3412287	-49	134	-13
3412615	-11	128	-3
3412943	12	130	-24
3413271	-13	125	-6
3413599	-73	72	4
3413927	-78	27	2
3414255	-99	-15	-21
3414583	-100	-46	-21
3414911	-116	-30	-24
3415239	-114	-27	-30
3415567	-88	-17	-42
3415895	-92	-36	-30
3416223	-82	-40	-18
3416551	-49	-52	-32
3416879	-41	-45	-28
3417207	-77	-44	-33
3417535	-87	-60	-21
3417863	-98	-87	-25
3418191	-75	-76	-25
3418519	-72	-122	-16
3418847	-33	-127	-24
3419175	10	-130	-39
3419503	-12	-124	-31
3419831	40	-142	-27
3420159	25	-171	-24
3420487	35	-185	-34
3420815	48	-164	-34
3421143	43	-173	-37
3421471	26	-201	-6
3421799	0	-233	0
3422127	17	-243	3
3422455	-39	-265	10
3422783	-27	-285	11
3423111	49	-269	4
3423439	10	-297	7
3423767	22	-303	2
3424095	-8	-282	36
3424423	-57	-281	21
3424751	-106	-269	42
3425079	-158	-256	33
3425407	-238	-262	8
3425735	-157	-277	-60
3426063	279	-252	-95
3426391	113	-177	-11
3426719	-68	-203	55
3427047	-6	-275	-26
3427375	-226	-228	74
3427703	21	-176	10
3428031	48	-205	5
3428359	-52	-125	23
3428687	37	-5	23
3429015	93	17	-42
3429343	73	-48	-28
3429671	72	-103	-18
3429999	-3	-170	19
3430327	-16	-190	21
3430655	-25	-220	18
3430983	-8	-232	9
3431311	-9	-195	9
3431639	-1	-127	-6
3431967	31	-52	0
3432295	-61	-30	-15
3432623	-43	16	-12
3432951	-47	-4	-13
3433279	-58	-13	-17
3433607	-47	-10	-14
3433935	-39	-8	8
3434263	-49	-5	9
3434591	-32	3	-2
3434919	-53	7	14
3435247	42	5	18
3435575	85	62	2
3435903	-64	13	-1
3436231	-36	61	20
3436559	31	192	-1
3436887	-23	210	-12
3437215	-106	184	-2
3437543	-131	178	-1
3437871	-114	203	-18
3438199	-96	205	-23
3438527	-133	169	-18
3438855	-180	154	-2
3439183	-239	159	8
3439511	-297	143	9
3439839	-306	191	9
3440167	-252	210	8
3440495	-203	204	35
3440823	-192	174	62
3441151	-187	164	93
3441479	-183	149	94
3441807	-153	135	111
3442135	-119	104	110
3442463	-125	81	136
3442791	-121	90	129
3443119	-123	62	146
3443447	-117	61	146
3443775	-59	59	136
3444103	-56	89	127
3444431	-43	136	125
3444759	-83	151	124
3445087	-121	148	118
3445415	-167	244	124
3445743	-182	326	117
3446071	-218	377	102
3446399	-253	444	95
3446727	-324	458	105
3447055	-374	443	90
3447383	-384	396	41
3447711	-365	295	4
3448039	-309	217	-60
3448367	-230	117	-69
3448695	-219	-33	-62
3449023	-288	-121	-47
3449351	-478	-209	-39
3449679	-665	-253	-54
3450007	-789	-237	-126
3450335	-894	-282	-205
3450663	-658	-314	-332
3450991	-589	-291	-396
3451319	-924	-355	-367
3451647	-1209	-421	-353
3451975	-1434	-482	-388
3452303	-1367	-381	-477
3452631	-1428	-442	-577
3452959	-1461	-529	-654
3453287	-1355	-518	-794
3453615	-1357	-608	-913
3453943	-1419	-756	-986
3454271	-1506	-900	-1095
3454599	-1656	-1058	-1174
3454927	-1821	-1178	-1305
3455255	-1966	-1273	-1420
3455583	-2085	-1346	-1570
3455911	-2176	-1364	-1682
3456239	-2340	-1367	-1808
3456567	-2484	-1394	-1948
3456895	-2569	-1410	-2078
3457223	-2636	-1464	-2218
3457551	-2760	-1490	-2349
3457879	-2859	-1548	-2443
3458207	-2852	-1618	-2550
3458535	-3010	-1676	-2638
3458863	-3211	-1775	-2731
3459191	-3283	-1829	-2833
3459519	-3375	-1893	-2950
3459847	-3482	-2032	-3017
3460175	-3451	-2143	-3137
3460503	-3619	-2274	-3238
3460831	-3916	-2300	-3267
3461159	-3952	-2225	-3364
3461487	-3992	-2302	-3471
3461815	-4131	-2315	-3555
3462143	-4230	-2235	-3664
3462471	-4325	-2191	-3753
3462799	-4337	-2157	-3886
3463127	-4371	-2249	-3931
3463455	-4488	-2360	-4052
3463783	-4607	-2363	-3994
3464111	-4664	-2430	-4181
3464439	-4566	-2578	-4135
