Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
14817321	87	92	-57
14817649	151	122	-131
14817977	179	178	-171
14818305	151	124	-171
14818633	142	62	-97
14818961	134	52	-51
14819289	170	123	-50
14819617	212	167	-98
14819945	237	59	-140
14820273	239	-99	-107
14820601	211	-56	-114
14820929	190	35	-72
14821257	239	-19	-147
14821585	231	118	-184
14821913	208	23	-174
14822241	179	-31	-137
14822569	234	-24	-59
14822897	145	75	-143
14823225	202	-17	-168
14823553	198	40	-151
14823881	348	27	-179
14824209	281	90	-188
14824537	196	93	-174
14824865	219	110	-141
14825193	237	73	-144
14825521	243	186	-172
14825849	219	240	-170
14826177	279	239	-210
14826505	235	-11	-183
14826833	223	-67	-223
14827161	216	-12	-248
14827489	223	-32	-282
14827817	285	32	-330
14828145	243	21	-305
14828473	262	-19	-333
14828801	149	7	-292
14829129	141	-64	-265
14829457	161	22	-236
14829785	233	74	-230
14830113	302	-169	-291
14830441	351	-266	-325
14830769	349	-204	-335
14831097	226	-226	-318
14831425	167	-356	-317
14831753	31	-289	-250
14832081	42	-235	-228
14832409	89	-432	-246
14832737	237	-634	-296
14833065	265	-484	-341
14833393	299	-450	-348
14833721	286	-339	-331
14834049	286	-271	-297
14834377	242	-238	-298
14834705	238	-241	-342
14835033	190	-238	-296
14835361	190	-213	-329
14835689	255	-114	-347
14836017	244	-64	-311
14836345	244	-60	-311
14836673	227	18	-297
14837001	120	-28	-225
14837329	47	-95	-168
14837657	14	-103	-116
14837985	32	-30	-134
14838313	82	-59	-123
14838641	102	-211	-110
14838969	60	-173	-79
14839297	-1	-128	-82
14839625	-21	-112	-88
14839953	-14	-168	-80
14840281	-15	-151	-127
14840609	-71	-130	-159
14840937	-128	-154	-106
14841265	-125	-123	-100
14841593	-102	-31	-121
14841921	-107	-32	-156
14842249	-126	-93	-126
14842577	-154	-95	-131
14842905	-152	-62	-145
14843233	-127	-76	-132
14843561	-4	-73	-125
14843889	45	-44	-120
14844217	79	17	-145
14844545	141	22	-153
14844873	117	21	-171
14845201	87	18	-135
14845529	-14	34	-131
14845857	-120	85	-126
14846185	-129	99	-145
14846513	-84	184	-108
14846841	25	136	-95
14847169	182	128	-96
14847497	223	197	-120
14847825	245	132	-105
14848153	207	124	-88
14848481	164	131	-87
14848809	83	223	-52
14849137	76	189	-97
14849465	45	206	-56
14849793	80	177	-95
14850121	66	220	-107
14850449	35	125	-43
14850777	56	22	19
14851105	19	33	2
14851433	-16	48	0
14851761	110	17	35
14852089	38	-84	-16
14852417	76	48	-44
14852745	55	36	-64
14853073	25	-57	-18
14853401	-55	-131	17
14853729	-151	-98	-1
14854057	-202	-87	-1
14854385	-181	-90	-42
14854713	-159	12	-62
14855041	-211	-104	-55
14855369	-294	-147	-40
14855697	-277	-66	-55
14856025	-329	-102	-95
14856353	-324	-21	-66
14856681	-331	8	-69
14857009	-339	-14	-62
14857337	-347	-112	-62
14857665	-290	-123	-71
14857993	-300	-10	-103
14858321	-242	7	-101
14858649	-240	35	-74
14858977	-261	36	-56
14859305	-287	57	-41
14859633	-318	95	-29
14859961	-269	120	-41
14860289	-215	153	-44
14860617	-193	167	-62
14860945	-172	141	-61
14861273	-183	165	-22
14861601	-216	155	-20
14861929	-221	132	-18
14862257	-224	181	-41
14862585	-186	204	-51
14862913	-183	202	-40
14863241	-180	239	-42
14863569	-107	232	-34
14863897	-82	264	-24
14864225	-54	295	-31
14864553	-37	328	-36
14864881	-61	282	-19
14865209	-118	127	-6
14865537	-96	196	11
14865865	-105	224	-11
14866193	-79	224	-16
14866521	-77	249	-14
14866849	-84	221	-4
14867177	-76	267	1
14867505	-71	260	-26
14867833	-101	228	-4
14868161	-107	230	5
14868489	-122	252	-6
14868817	-128	261	4
14869145	-145	239	11
14869473	-110	230	22
14869801	-112	279	-7
14870129	-80	272	-7
14870457	-88	269	0
14870785	-72	265	-59
14871113	-54	393	-18
14871441	-44	314	-1
14871769	-59	350	-10
14872097	-95	436	-39
14872425	-111	453	-19
14872753	-113	432	-11
14873081	-49	450	-13
14873409	-56	494	2
14873737	-80	450	0
14874065	-99	471	4
14874393	-80	527	8
14874721	-87	540	-30
14875049	-90	539	-10
14875377	-94	538	5
14875705	-89	551	-2
14876033	-117	554	-7
14876361	-106	515	3
14876689	-122	521	14
14877017	-128	501	30
14877345	-129	462	25
14877673	-102	456	17
14878001	-109	418	18
14878329	-111	400	6
14878657	-108	372	22
14878985	-123	345	18
14879313	-146	310	14
14879641	-166	302	39
14879969	-181	271	26
14880297	-203	255	28
14880625	-210	252	24
14880953	-212	248	38
14881281	-211	243	48
14881609	-207	212	45
14881937	-180	229	27
14882265	-185	247	20
14882593	-206	205	16
14882921	-228	214	23
14883249	-243	202	47
14883577	-255	199	31
14883905	-225	220	28
14884233	-211	208	8
14884561	-198	217	14
14884889	-197	211	21
14885217	-179	202	25
14885545	-189	220	17
14885873	-178	212	20
14886201	-166	215	7
14886529	-169	195	14
14886857	-155	218	22
14887185	-139	211	42
14887513	-143	214	19
14887841	-117	217	14
14888169	-96	227	26
14888497	-76	234	3
14888825	-80	224	18
14889153	-77	227	12
14889481	-85	230	16
14889809	-103	239	27
14890137	-61	220	1
14890465	-43	230	17
14890793	-52	235	7
14891121	-36	239	4
14891449	-58	230	10
14891777	-58	225	4
14892105	-53	194	-10
14892433	-85	251	-2
14892761	-83	241	11
14893089	-71	227	2
14893417	-70	210	13
14893745	-60	224	4
14894073	-80	209	21
14894401	-102	230	5
14894729	-87	221	17
14895057	-91	222	8
14895385	-94	224	8
14895713	-101	203	18
14896041	-123	221	4
14896369	-164	216	10
14896697	-138	220	3
14897025	-124	206	0
14897353	-107	207	2
14897681	-105	220	19
14898009	-132	198	19
14898337	-127	232	20
14898665	-110	223	22
14898993	-110	228	11
14899321	-134	222	25
14899649	-160	195	26
14899977	-188	214	25
14900305	-174	207	36
14900633	-169	222	26
14900961	-156	211	19
14901289	-145	215	6
14901617	-141	199	22
14901945	-127	213	37
14902273	-128	189	48
14902601	-137	216	56
14902929	-152	216	68
14903257	-148	185	46
14903585	-149	198	26
14903913	-174	176	44
14904241	-152	191	67
14904569	-171	171	70
14904897	-200	178	59
