Time Stamp	Gyroscope X	Gyroscope Y	Gyroscope Z
RAW	RAW	RAW	RAW
no units	no units	no units	no units
12025627	-83	126	52
12025955	-109	108	45
12026283	-99	104	53
12026611	-91	120	39
12026939	-96	111	44
12027267	-75	120	49
12027595	-90	129	48
12027923	-85	138	30
12028251	-88	125	46
12028579	-101	131	53
12028907	-94	142	49
12029235	-104	165	58
12029563	-103	144	49
12029891	-104	152	53
12030219	-101	157	63
12030547	-124	178	55
12030875	-106	166	65
12031203	-127	162	79
12031531	-113	207	80
12031859	-104	150	60
12032187	-76	142	48
12032515	-74	160	51
12032843	-85	195	60
12033171	-103	185	63
12033499	-100	163	44
12033827	-86	152	38
12034155	-78	166	48
12034483	-94	161	37
12034811	-75	177	58
12035139	-74	177	50
12035467	-42	168	49
12035795	-37	174	47
12036123	-22	170	38
12036451	-12	175	33
12036779	-35	178	43
12037107	-41	192	38
12037435	-56	189	37
12037763	-59	177	47
12038091	-61	193	37
12038419	-65	193	28
12038747	-75	213	39
12039075	-81	190	41
12039403	-89	189	36
12039731	-82	194	20
12040059	-85	211	31
12040387	-82	206	27
12040715	-74	199	32
12041043	-89	205	20
12041371	-70	225	34
12041699	-84	215	23
12042027	-59	211	39
12042355	-52	200	24
12042683	-33	226	11
12043011	-57	199	6
12043339	-61	229	22
12043667	-81	210	16
12043995	-79	229	18
12044323	-74	228	6
12044651	-46	223	12
12044979	-25	209	12
12045307	-37	220	16
12045635	-42	227	2
12045963	-40	225	5
12046291	-36	203	-2
12046619	-19	216	-3
12046947	-7	230	8
12047275	-41	211	-10
12047603	-43	186	-22
12047931	-42	199	-11
12048259	-55	204	-27
12048587	-38	189	-24
12048915	-30	173	-34
12049243	-32	172	-27
12049571	-41	181	-30
12049899	-41	178	-37
12050227	-36	177	-34
12050555	-16	178	-34
12050883	-28	183	-37
12051211	-18	178	-49
12051539	-6	177	-38
12051867	7	183	-36
12052195	9	179	-48
12052523	-5	188	-42
12052851	5	202	-47
12053179	5	197	-44
12053507	-14	182	-44
12053835	1	187	-45
12054163	24	177	-44
12054491	16	199	-50
12054819	14	188	-39
12055147	10	180	-39
12055475	-4	198	-40
12055803	-5	187	-35
12056131	0	181	-33
12056459	-5	183	-43
12056787	7	195	-28
12057115	13	181	-41
12057443	11	177	-39
12057771	13	181	-34
12058099	21	177	-35
12058427	21	190	-32
12058755	21	166	-36
12059083	14	175	-30
12059411	-2	175	-37
12059739	-13	193	-35
12060067	-14	171	-40
12060395	-14	178	-26
12060723	-23	190	-29
12061051	-26	186	-31
12061379	-30	189	-25
12061707	-25	170	-26
12062035	-21	182	-37
12062363	-10	178	-27
12062691	3	186	-30
12063019	-14	176	-31
12063347	-29	190	-35
12063675	-24	209	-14
12064003	-38	186	-23
12064331	-47	192	-29
12064659	-36	193	-31
12064987	-42	201	-25
12065315	-46	217	-20
12065643	-63	212	-10
12065971	-79	221	-11
12066299	-63	211	-17
12066627	-44	209	-16
12066955	-14	202	-4
12067283	17	216	-4
12067611	-4	194	-14
12067939	-16	191	-17
12068267	-30	212	-10
12068595	-39	198	-5
12068923	-60	218	-17
12069251	-59	203	-19
12069579	-71	210	-14
12069907	-55	200	-17
12070235	-47	185	-13
12070563	-46	198	-7
12070891	-18	200	-9
12071219	-22	193	-5
12071547	-18	190	-20
12071875	-27	176	-17
12072203	-28	171	-19
12072531	-57	188	-17
12072859	-59	180	-24
12073187	-73	197	-21
12073515	-63	194	-13
12073843	-64	206	1
12074171	-82	193	-13
12074499	-74	223	2
12074827	-96	208	-8
12075155	-77	205	-8
12075483	-57	210	-5
12075811	-43	191	-4
12076139	-47	208	5
12076467	-67	196	5
12076795	-60	213	0
12077123	-52	201	-18
12077451	-62	200	-6
12077779	-66	189	-5
12078107	-70	207	-6
12078435	-74	208	-21
12078763	-78	200	-3
12079091	-99	213	-11
12079419	-70	202	-21
12079747	-52	195	-19
12080075	-58	211	-22
12080403	-73	208	-12
12080731	-76	194	-21
12081059	-74	200	-20
12081387	-47	202	-32
12081715	-37	202	-26
12082043	-16	203	-22
12082371	3	187	-30
12082699	33	179	-21
12083027	63	196	-22
12083355	68	170	-29
12083683	64	182	-23
12084011	20	190	-21
12084339	5	205	-26
12084667	5	196	-27
12084995	1	200	-27
12085323	-6	209	-18
12085651	-19	194	-23
12085979	-4	207	-27
12086307	-22	177	-30
12086635	-21	189	-35
12086963	-27	190	-43
12087291	-42	182	-34
12087619	-57	194	-42
12087947	-60	185	-49
12088275	-26	183	-37
12088603	-2	154	-45
12088931	12	163	-44
12089259	62	156	-42
12089587	59	160	-40
12089915	60	156	-39
12090243	30	161	-47
12090571	41	151	-40
12090899	54	149	-50
12091227	56	135	-65
12091555	51	141	-75
12091883	35	132	-68
12092211	38	142	-70
12092539	33	147	-69
12092867	18	150	-54
12093195	7	161	-65
12093523	7	142	-65
12093851	-9	154	-79
12094179	-11	136	-72
12094507	1	139	-77
12094835	-4	127	-53
12095163	-13	124	-72
12095491	-11	131	-70
12095819	-3	118	-80
12096147	-8	127	-69
12096475	-8	135	-83
12096803	-25	120	-75
12097131	-34	132	-74
12097459	-28	139	-85
12097787	-35	140	-73
12098115	-38	152	-68
12098443	-28	147	-82
12098771	-22	143	-65
12099099	-37	154	-63
12099427	-9	169	-64
12099755	-12	165	-76
12100083	-18	162	-63
12100411	-19	161	-76
12100739	-6	166	-55
12101067	-10	172	-46
12101395	-30	171	-62
12101723	-31	171	-60
12102051	-30	173	-68
12102379	-35	163	-70
12102707	-15	156	-71
12103035	-13	162	-69
12103363	-34	174	-68
12103691	-60	161	-68
12104019	-63	166	-68
12104347	-43	169	-74
12104675	-36	166	-55
12105003	-26	159	-61
12105331	-12	157	-65
12105659	-32	154	-58
12105987	-33	162	-60
12106315	-37	165	-62
12106643	-27	171	-69
12106971	-30	161	-68
12107299	-19	172	-65
12107627	-30	166	-56
12107955	-32	153	-58
12108283	-44	168	-44
12108611	-27	161	-44
12108939	-27	176	-56
12109267	-48	176	-43
12109595	-51	192	-43
12109923	-61	183	-42
12110251	-30	173	-49
12110579	-46	194	-35
12110907	-48	185	-34
12111235	-70	211	-43
12111563	-58	202	-25
12111891	-42	195	-29
12112219	-63	196	-23
12112547	-70	192	-34
12112875	-62	203	-30
12113203	-46	181	-33
12113531	-50	197	-27
12113859	-62	211	-35
12114187	-77	198	-40
12114515	-61	186	-34
